PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top.Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID
17,2019-03-31,14:11:52,5,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Russell, Evan",1000027607,Right,TEN_VOL,Stretch,1,Top,1,0,0,Curveball,Curveball,InPlay,Undefined,LineDrive,Single,0,1,NA,77.8268405861,0.854074505209,-1.55558441342,2147.13701135,39.0136295234,07:15:00,5.55524984214,2.08736924657,6.64897121271,-50.3877010964,-5.68193568362,-4.56932461119,2.13822911155,0.282645585551,71.6792316887,-8.70035353286,-2.42780928754,0.481230656265,64.1459646021,21.0910971933,8.13118373436,2814.45701792,107.536820918,20.9001883535,23.1479362884,173.347884085,173.093189838,14.8309355313,2.51129821777,2.08820481729,-3.3970546995,-1.98090247975,50,5.59189104304,3.19008482558,-113.36902254,0.462758445276,2.70921268684,21.3302321793,-36.5813478853,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,d9b25f94-53e8-11e9-9ebc-74e5f9ab4644,78.324969597,21.8322080917,2.50680551396,6.14760889736,0.862922861287,2.05284741562,-0.259116148922,0.69569681402,2.02683945066,-0.251990195118,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
18,2019-03-31,14:12:39,6,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Martinez, Ricky",1279385,Right,TEN_VOL,Stretch,1,Top,1,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.9132198978,-2.04543949733,-2.94991380465,2118.8416201,214.029435669,01:15:00,5.40888546787,2.15269966529,6.97452229157,-15.2907865726,16.2570213936,10.9976849447,2.27112653378,0.38394104497,84.3665475238,-4.96638875435,-0.844825744531,0.404255663209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.95471345515,9.66075418906,-1.97489885768,50,5.27742333558,6.60060846346,-133.808352978,-5.19502786803,-12.6541331296,27.908082429,-14.5962618613,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,f39bfbbb-53e8-11e9-9ebc-74e5f9ab4644,93.2389573023,NA,NA,7.54667237398,1.12136979663,2.24541428697,-0.379621732159,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
19,2019-03-31,14:13:08,6,2,"Rocker, Kumar",8898890,Right,VAN_COM,"Martinez, Ricky",1279385,Right,TEN_VOL,Stretch,1,Top,1,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.8705951177,-2.130128462,-3.46285048805,2165.84891468,207.011586036,01:00:00,5.53536065974,2.13074700682,6.99388910024,-14.4065946587,17.8378241647,9.10882435483,2.39380566079,-0.262212641447,82.499876821,-4.91419598837,-1.70036971847,0.40869450179,72.4551102947,27.0691397784,152.944471702,4017.1172498,-102.035634538,29.6833086832,41.09351068,193.544985315,45.6430241317,161.928947405,2.51106872559,-6.29945083321,10.7745715109,-1.92169858395,50,5.39978886169,7.84130819354,-133.514250948,-5.35137251669,-11.147386965,34.0171733961,-13.1075741614,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,059b84ac-53e9-11e9-9ebc-74e5f9ab4644,92.2262872537,29.9124159739,0.508001629495,9.37071829668,0.514382779142,2.31574284337,0.288712841777,0.476069697595,2.31240813159,0.289825468088,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
20,2019-03-31,14:13:35,6,3,"Rocker, Kumar",8898890,Right,VAN_COM,"Martinez, Ricky",1279385,Right,TEN_VOL,Stretch,1,Top,1,0,2,Curveball,Curveball,InPlay,Undefined,FlyBall,Out,1,0,NA,79.3089771568,0.635547183405,-2.0563712353,2256.63511863,44.8362365441,07:30:00,5.70028725521,1.9883484836,6.57977944401,-47.079893794,-4.17957274892,-4.11564258695,2.35975196622,-0.23980752519,73.4712109876,-8.25011904062,-2.8376575501,0.471413254789,95.897415677,21.9061401977,7.99689613479,2749.92435055,107.600426221,38.9757831662,22.850093242,327.968282951,322.518065997,19.9756287254,3.96314880371,1.72769462933,-2.47726057918,-1.84582339576,50,5.72359995306,4.2529714169,-115.539862943,0.088090901726,2.34582747713,20.6314495829,-35.5376209355,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,17f33f59-53e9-11e9-9ebc-74e5f9ab4644,79.9561237156,50.0878313081,3.87235616699,5.83776616914,1.02530955398,2.30267709853,0.259228677851,0.874358965796,2.28052345805,0.266731796115,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
21,2019-03-31,14:14:59,7,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Ferguson, Max",8885953,Left,TEN_VOL,Stretch,1,Top,2,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.1827668165,0.0992588145785,-3.2650496611,1689.30073777,246.29009064,02:15:00,5.15290662609,2.64201920792,6.68947698,-28.6770942454,11.3230586034,25.8681666793,2.854063205,1.80875405789,74.2754000976,-5.43160193296,1.73712622514,0.455200094747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.6169613602,6.28969984864,-2.43489737085,50,5.14814488984,6.24241236752,-120.878387544,-0.514615567868,-22.4869699618,29.4483423145,-23.1174665298,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,45824b15-53e9-11e9-9ebc-74e5f9ab4644,82.8039733648,NA,NA,8.90736671891,-2.24097748954,2.49122662129,-1.93311589889,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
22,2019-03-31,14:15:18,7,2,"Rocker, Kumar",8898890,Right,VAN_COM,"Ferguson, Max",8885953,Left,TEN_VOL,Stretch,1,Top,2,1,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.7067443832,-2.79658141526,-4.46174862341,2138.24714924,224.917593501,01:30:00,5.36732263479,2.34836551694,6.86094415373,-17.2169747402,14.1219122712,14.1107294211,1.37384269759,-0.550653371929,84.9448021771,-6.07685952074,-1.76941859184,0.402914876376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.09801942132,8.65081789241,-2.06967223472,50,5.18259928873,10.114106584,-134.622395362,-7.07250703869,-16.7274270953,28.715312171,-16.2688367835,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,4e77559c-53e9-11e9-9ebc-74e5f9ab4644,93.5492302,NA,NA,7.76194220615,-0.484194589002,1.16909372578,0.607501692514,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
23,2019-03-31,14:15:40,7,3,"Rocker, Kumar",8898890,Right,VAN_COM,"Ferguson, Max",8885953,Left,TEN_VOL,Stretch,1,Top,2,2,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,91.3978947959,-1.84568742528,-3.225977334,2065.13394348,217.03791668,01:15:00,5.38100688612,2.26972624927,6.88108132429,-20.2457421183,11.3247360559,8.56795540096,2.00900179855,0.0414207789758,85.2704304154,-5.67137880384,-1.60264655598,0.404400885884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.48084719597,6.71035286982,-2.06896157541,50,5.25661780148,7.2674741594,-133.14034941,-4.85669262534,-10.0371412025,23.1600599691,-19.8852988678,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,5fa057c4-53e9-11e9-9ebc-74e5f9ab4644,93.205474658399993,NA,NA,6.12746438049,1.30691255864,1.99808935035,-0.0383536502198,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
24,2019-03-31,14:16:04,7,4,"Rocker, Kumar",8898890,Right,VAN_COM,"Ferguson, Max",8885953,Left,TEN_VOL,Stretch,1,Top,2,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.6902780968,-3.21314377794,-5.0795415396,2013.91849483,215.86860077,01:15:00,5.28335637057,2.29557978933,7.00158748915,-19.1402225929,12.6467034386,9.1657379156,0.753002992128,-1.57003678629,84.5792639998,-6.84803267719,-3.33486350863,0.405784808343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.44659551919,7.91921229127,-1.98780420727,50,5.07952231945,11.5826065628,-133.043350336,-8.00643883792,-11.6396853578,26.5764593043,-17.8754720321,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,694ced48-53e9-11e9-9ebc-74e5f9ab4644,92.88759891,NA,NA,7.11101409696,0.17875442233,0.603015760827,1.64165758943,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
25,2019-03-31,14:16:25,7,5,"Rocker, Kumar",8898890,Right,VAN_COM,"Ferguson, Max",8885953,Left,TEN_VOL,Stretch,1,Top,2,3,1,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,83.4258023052,-1.28902083539,-4.40095299502,1577.79339813,227.180246408,01:30:00,5.19892423389,2.61463935173,6.71664729646,-27.9010587648,10.8819319262,11.7826446837,1.69202474055,-0.433746918125,76.7177313502,-6.58098204246,-2.16123096011,0.44822096507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.72202962112,6.38796509591,-2.32819301615,50,5.1023400723,9.02787906078,-121.253518649,-3.4565502093,-11.5378305652,22.907845315,-22.6295035923,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,7a5bb664-53e9-11e9-9ebc-74e5f9ab4644,84.0932920556,NA,NA,6.70807095498,-1.00766614422,1.40615653367,0.522712370524,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
26,2019-03-31,14:16:42,7,6,"Rocker, Kumar",8898890,Right,VAN_COM,"Ferguson, Max",8885953,Left,TEN_VOL,Stretch,1,Top,2,3,2,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,NA,91.6871605561,-3.62023721216,-5.92465204146,2107.7907683,218.844055703,01:15:00,5.2649509515,2.45683622522,6.99385909314,-18.9347970131,13.0337871095,10.5201496773,0.373689158382,-2.07206085461,84.3975402324,-7.21577603147,-3.92472430662,0.406942659796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.45737628969,8.26325038651,-2.09665831242,50,5.0353200915,13.5002911694,-132.77907143,-8.9478109051,-13.3863990392,26.968349027,-17.3410613585,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,8424e51a-53e9-11e9-9ebc-74e5f9ab4644,92.62331096,NA,NA,7.28962032373,1.05455724239,0.327644278499,2.09685356531,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
27,2019-03-31,14:17:19,8,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Rucker, Jake",1000060114,Right,TEN_VOL,Stretch,1,Top,2,0,0,Curveball,Curveball,InPlay,Undefined,Bunt,Single,0,0,NA,79.413756437200007,0.96723690914,-1.54704383871,2276.39116509,59.7160400935,08:00:00,5.60846258957,1.91656684384,6.7829011538,-46.5744882221,-4.53066379896,-7.69059505793,2.61056925971,-0.13682387582,74.238340259,-7.81948859089,-3.00550459179,0.466683692294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90457621499,-2.74345726649,-1.81316145809,50,5.65297976558,3.31636611112,-115.818215623,0.815140430286,5.38219100921,18.6258517767,-35.9557165841,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,960a35be-53e9-11e9-9ebc-74e5f9ab4644,80.7664316185,NA,NA,5.17541617813,2.38317761791,2.74193460396,0.0863336753361,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
28,2019-03-31,14:18:20,9,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Stretch,1,Top,2,0,0,ChangeUp,ChangeUp,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,85.2547260192,-1.07467285117,-4.29988713938,1621.68983889,237.507712778,02:00:00,5.12686818412,2.61263709672,6.7214324426,-29.0999743502,8.24998307501,13.0088666658,1.71685235323,-0.240298323845,77.8871429077,-6.61512459966,-1.81726935456,0.439862130984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.47777456284,4.89965263043,-2.3337119786,50,5.04420034771,8.97428541148,-123.888787577,-3.09271680004,-13.1290625999,25.575061583,-24.5862263484,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,b9d4d72c-53e9-11e9-9ebc-74e5f9ab4644,85.691342505,NA,NA,7.36758311149,-1.34117990966,1.38866911646,0.324137592123,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
29,2019-03-31,14:18:41,9,2,"Rocker, Kumar",8898890,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Stretch,1,Top,2,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,79.4683541097,-0.558527181814,-1.03246338768,2270.61211487,67.4730524143,08:15:00,5.72402684933,2.12432789625,6.20241307211,-46.7457515185,-3.33008156232,-7.93042706358,1.31295696169,0.510447626966,73.6442393888,-9.30623283983,-2.53054700435,0.474236276303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04234437115,-1.66343064008,-2.04285366228,50,5.65840721785,2.30342067581,-115.745464071,-2.41042328634,5.49534301789,21.1775426244,-34.4353902716,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,cb79cc52-53e9-11e9-9ebc-74e5f9ab4644,79.4801629579,NA,NA,5.82411472095,-2.1743533218,0.702227752508,-0.348060395003,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
30,2019-03-31,14:19:02,9,3,"Rocker, Kumar",8898890,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Stretch,1,Top,2,1,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,91.5350258893,-1.24433278759,-3.69863047366,2093.79410662,222.603094163,01:30:00,5.30787924728,2.38562573133,6.95185250794,-18.0298452891,13.8533283057,12.7677377271,2.67067451883,0.0796633032567,83.9010766343,-4.69069075942,-1.25679112085,0.406398681472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.15187329281,8.09662222257,-2.16080811029,50,5.22422920292,8.26818989804,-133.199778799,-3.38260110296,-14.6859125363,27.8713880605,-17.5876729432,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,d4acd145-53e9-11e9-9ebc-74e5f9ab4644,92.7472903815,NA,NA,7.63394925505,-2.30623132035,2.35590676121,-0.00452074247253,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
31,2019-03-31,14:19:40,9,4,"Rocker, Kumar",8898890,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Stretch,1,Top,2,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.3898021304,-2.49069636424,-4.98246191968,1969.0021993,225.935187664,01:30:00,5.50178715758,2.50787197788,7.01128540053,-18.6508263915,12.774807553,13.2293167118,1.6739169142,-0.929338465023,84.5859369894,-6.05491416064,-2.45320945329,0.403472130954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8060115627,7.86377893646,-2.20828159457,50,5.34303408744,11.3411832584,-134.11897604,-6.35139255881,-16.0532847509,28.778385704,-17.8384459302,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,ee5ad5b6-53e9-11e9-9ebc-74e5f9ab4644,93.4200249023,NA,NA,7.80386514107,-2.30148175692,1.26958419563,1.08184292166,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
32,2019-03-31,14:20:05,9,5,"Rocker, Kumar",8898890,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Stretch,1,Top,2,2,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,NA,78.4360740323,-0.0840270036417,-2.33391779101,2115.79504246,38.9907734787,07:15:00,5.58028041326,2.08208168708,6.48867239211,-49.7478071615,-5.64016681781,-4.53224184436,1.35743313035,-0.439210879506,72.7670996549,-9.43760772148,-3.19325542286,0.478000587815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86358344744,-3.08368949546,-1.9165656546,50,5.55215636014,4.77118746816,-114.224317038,-1.43802313476,2.46811288068,20.558462674,-36.2580587327,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,f87771c6-53e9-11e9-9ebc-74e5f9ab4644,78.8542472164,NA,NA,5.66897437734,2.64679828564,1.55951682965,0.370828076164,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
33,2019-03-31,14:20:30,9,6,"Rocker, Kumar",8898890,Right,VAN_COM,"Gray, Landon",1000058169,Left,TEN_VOL,Stretch,1,Top,2,2,2,ChangeUp,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,NA,84.5804412167,-1.52303818954,-4.50321040043,1689.58739471,225.194342412,01:30:00,5.18169462124,2.52538395001,6.9599547008,-24.3506038318,13.022879423,13.1469040758,1.76231431398,-0.48417853243,77.7460117381,-6.16491061323,-1.99336476741,0.440000638405,72.7686141823,38.9878177855,-20.0679759114,3760.79194605,99.109580346,64.0596549281,-47.7209295158,208.564589378,158.771041906,-30.0263676084,4.1120526123,-8.56688929211,7.7020877828,-2.25124215359,50,5.07863757348,9.35839598007,-122.950863156,-3.88109997381,-13.1660608208,23.4663726669,-20.3370616715,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,0a5cc29a-53ea-11e9-9ebc-74e5f9ab4644,85.6643678012,65.105174115,2.80923389851,6.83442947859,1.12463095163,1.73067490801,0.494301738441,1.05103268019,1.72267720277,0.496840009459,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
57,2019-03-31,14:51:58,1,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Ammons, Justin",10000752,Left,TEN_VOL,Windup,2,Top,0,0,0,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,90.5562029331,-1.58746466399,-2.89291523243,2176.64581713,207.297349111,01:00:00,5.49665472777,2.35385812863,7.02174367859,-17.4920787032,14.964115896,7.73842812772,2.59432741751,0.367854524405,83.0660228142,-4.93340078707,-1.40986607592,0.410034422761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.13205340552,8.83604048937,-2.18074195848,50,5.39413799485,6.46230438477,-131.873682182,-4.11546174086,-9.05807236626,27.4452777905,-16.5784403545,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,719e574d-53ee-11e9-9ebc-74e5f9ab4644,91.9249078341,NA,NA,7.49018011884,-2.4373544186,2.25193043464,-0.277259066783,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
58,2019-03-31,14:52:20,1,2,"Rocker, Kumar",8898890,Right,VAN_COM,"Ammons, Justin",10000752,Left,TEN_VOL,Windup,2,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,77.591493909,1.24595902014,-0.451189835264,2173.64667893,38.2836214925,07:15:00,5.8090021803,2.05373519429,6.33562015253,-51.416067241,-6.31566218192,-4.95140931959,2.67160282229,1.2257341625,72.0380286105,-8.41200909117,-1.3871312952,0.483350018509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59291538575,-3.77558044042,-2.01856001042,50,5.87485354626,1.02007447982,-113.065328917,1.11242208856,3.38104670311,19.2033897175,-37.097238056,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,7abe49a6-53ee-11e9-9ebc-74e5f9ab4644,77.9815352803,NA,NA,5.55346529846,-6.04188898089,1.4651927855,-1.03519802737,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
59,2019-03-31,14:52:46,1,3,"Rocker, Kumar",8898890,Right,VAN_COM,"Ammons, Justin",10000752,Left,TEN_VOL,Windup,2,Top,0,1,1,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,NA,83.623828567,-1.13021552768,-3.56458300618,1554.16771868,227.79261369,01:30:00,5.25176329557,2.55390139818,6.89092756375,-28.8989530988,9.83018283114,10.8785217114,1.81184113701,0.209165509069,75.9900341566,-6.66764926075,-1.47304579676,0.447909653097,99.1866031805,4.35457752622,-5.71268797507,1820.13792601,NA,NA,NA,102.055085201,100.629011343,-7.6876145762,0.793571166992,-7.19868091739,5.85976497391,-2.33303152793,50,5.16991850524,7.30841129635,-121.612761361,-3.11410267858,-10.6680378781,26.1783508164,-23.4902083619,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,8ca39a45-53ee-11e9-9ebc-74e5f9ab4644,84.1517396656,3.57405138051,0.782743640363,7.63379441032,0.959229230271,1.75812167269,-0.197487905161,0.839320086113,1.7439648471,-0.194455141675,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
60,2019-03-31,14:53:26,2,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Charleston, Jay",10000748,Right,TEN_VOL,Windup,2,Top,1,0,0,Curveball,Curveball,HitByPitch,Undefined,Undefined,Undefined,0,0,NA,77.0420642162,2.5846235744,0.80787158906,2259.50912524,27.0899967986,07:00:00,5.78239295216,2.13293537002,6.37155783878,-54.934836067,-8.42419414432,-4.28665384226,3.58417924993,2.5190005983,70.1410350581,-7.851016686,-0.0104049737369,0.49084874521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60885007367,-5.43654601904,-2.18915227646,50,5.94316612255,-1.47114139208,-112.049186007,3.66343177597,3.28016598784,22.3278825142,-39.0095403783,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,a658c636-53ee-11e9-9ebc-74e5f9ab4644,76.7902065329,NA,NA,6.9010291581,0.720768131936,3.48723890936,-2.51879753614,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
61,2019-03-31,14:54:18,3,1,"Rocker, Kumar",8898890,Right,VAN_COM,"Lipcius, Andre",10000754,Right,TEN_VOL,Stretch,2,Top,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,91.2330193767,0.197026159239,-2.30818134045,2112.47600053,198.107594804,12:30:00,5.44325238754,2.21623162268,6.94907117551,-15.3728493937,17.0777989824,5.59436776505,4.34160486953,0.58104406717,82.3524139912,-2.76855208978,-1.22895677996,0.409999387238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.87381492242,9.53707920847,-2.075072285,50,5.45006309115,5.20697380641,-132.848789922,0.0511061356208,-6.83300128696,31.9128886277,-15.3516458835,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,c2538c45-53ee-11e9-9ebc-74e5f9ab4644,91.9327630587,NA,NA,8.88060538545,-2.6586161776,4.1347560329,-0.497159753036,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
62,2019-03-31,14:54:56,3,2,"Rocker, Kumar",8898890,Right,VAN_COM,"Lipcius, Andre",10000754,Right,TEN_VOL,Stretch,2,Top,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,76.3367769705,-0.359460728823,-2.42464365764,2209.25989504,42.9477282994,07:30:00,5.62989349667,2.02159759297,6.61413706208,-50.6521959835,-4.44085903371,-4.09315713962,1.07939803401,-0.541217443098,71.13405612,-9.87854762323,-3.20122428575,0.489266842854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62833783412,-2.36115886067,-1.85532762371,50,5.5840869701900004,4.80788726808,-111.200496181,-1.92700345385,2.0505324992,18.876081504,-35.1474075721,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,dbd1e56e-53ee-11e9-9ebc-74e5f9ab4644,77.038485382,NA,NA,5.2027208505600004,-1.14136471028,0.621243776417,0.68525789647,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
63,2019-03-31,14:55:21,3,3,"Rocker, Kumar",8898890,Right,VAN_COM,"Lipcius, Andre",10000754,Right,TEN_VOL,Stretch,2,Top,1,2,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,NA,80.3326625379,1.35308911075,-3.5994663853,1447.77734885,225.631322532,01:30:00,5.33507580228,2.33604810206,6.92901019442,-30.548568289,11.5326548408,11.830093112,4.02369494133,0.0411049834106,72.4197799339,-4.53577062899,-1.31820693241,0.466891207752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.8063943441,6.04464651385,-2.11561426322,50,5.40874363607,7.07120085856,-116.792251375,2.05230352905,-10.6214416909,25.0615573457,-23.9496548531,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,e61e2e72-53ee-11e9-9ebc-74e5f9ab4644,80.7305339987,NA,NA,7.91288260402,-2.51601236625,3.69357350734,0.0423966056655,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
64,2019-03-31,14:55:45,3,4,"Rocker, Kumar",8898890,Right,VAN_COM,"Lipcius, Andre",10000754,Right,TEN_VOL,Stretch,2,Top,1,3,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,90.2821847076,-2.36636243585,-4.03228740925,2184.67435467,198.612286228,12:30:00,5.41428138146,2.25986089431,7.05925782338,-14.013014363,19.3395885698,6.52366866143,2.09133591515,-0.863838976584,81.1040956119,-5.07455187996,-2.77041048917,0.415658230972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.0411230032,11.7264770995,-2.01946505449,50,5.26711805873,9.07817069957,-131.116031352,-5.78530469164,-8.60395033173,32.7805555759,-12.1598520239,VAN_COM,TEN_VOL,Vanderbilt,NCAA,SEC,20190331-Vanderbilt-1,f8037e32-53ee-11e9-9ebc-74e5f9ab4644,90.6811743701,NA,NA,9.1780890957,-2.0816769016,1.77367942451,1.03003425273,NA,NA,NA,6e43485e-1431-4e1a-9f1c-cbc0cc0ce34b
