TaggedPitchType,PitchCall,PlayResult,RelSpeed,SpinRate,SpinAxis,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide
Curveball,StrikeCalled,Undefined,71.5539381783,2489.87444422,319.021976163,-13.0635828576,11.3002337159,1.86232365069,0.523526357232
Curveball,BallCalled,Undefined,71.4477685517,2562.0418600899998,331.360172246,-19.3656597574,10.5454239134,1.11754698564,-0.773966131952
Fastball,FoulBall,Undefined,89.3280397646,2189.41702601,151.760225793,19.1856002167,-10.3225572869,1.7713042429900001,0.186346657003
Fastball,InPlay,Out,90.308052078,2249.51842082,155.610522103,19.960174911,-9.06493174116,2.26036820566,0.650600383308
Fastball,FoulBall,Undefined,89.3907335964,2253.74118123,142.517310399,18.9579537526,-14.5642013096,1.81384813638,-0.811998743081
Cutter,InPlay,Single,80.8663441508,2036.49592434,219.033939065,1.32962761611,1.11110633335,1.73611986996,0.150724184095
Fastball,BallCalled,Undefined,89.4143743796,2122.39453409,158.30453806,18.1557967162,-7.23670747832,1.20584744846,1.19862190905
Fastball,FoulBall,Undefined,89.8457351388,2190.58024933,157.447309688,23.0270394532,-9.57692083705,2.76225412246,-0.506470861727
Curveball,InPlay,Single,73.0872025423,2500.25722764,324.054107798,-12.951973032,9.35372110995,1.91849655368,-0.022803556603
Fastball,FoulBall,Undefined,89.2485404198,2094.03232783,136.780563585,16.2220037397,-15.2752555651,2.38720449563,0.202105715589
Fastball,BallCalled,Undefined,89.687212513,2178.68028696,142.691254653,17.2953980316,-13.2050316131,4.2995208169,-0.23859080181
Fastball,BallCalled,Undefined,89.0858035457,2188.15541711,148.137474999,19.8467559577,-12.3566225134,3.39609591528,0.428379838031
Curveball,StrikeCalled,Undefined,73.1964449963,2486.94450265,314.065036137,-8.5784947487,8.81015535449,2.70408542679,-0.238019572974
Fastball,StrikeSwinging,Undefined,89.4011758648,2204.28413664,152.133064025,17.2853813831,-9.15687917416,2.56451132576,-0.516401088558
Fastball,StrikeCalled,Undefined,89.2724156876,2199.13921842,148.194190544,19.904166288,-12.3649541489,1.87933310926,0.738373351102
Fastball,BallCalled,Undefined,90.4766388577,2183.71988043,144.019733535,19.6910311746,-14.3201414342,1.69710436908,1.41941420576
Fastball,BallCalled,Undefined,89.4521747014,2175.82674606,146.023337839,21.1494069922,-14.2758157354,1.44396860557,0.764735843847
Fastball,StrikeSwinging,Undefined,88.8958994526,2197.14010853,139.933865685,20.0760603129,-16.9145777862,2.77754112494,0.378507395115
Fastball,FoulBall,Undefined,89.9261977586,2221.60717196,139.152115298,17.9969066371,-15.5895654142,2.08479077892,0.427798849274
Fastball,StrikeCalled,Undefined,88.7620313603,2049.73283964,164.508661863,17.4091367599,-4.83458165498,1.59756520911,0.00207438681372
Cutter,StrikeCalled,Undefined,77.909387192,2144.15498843,268.044733714,0.198963723464,7.14353231489,2.70322672517,0.654374857884
Fastball,FoulBall,Undefined,89.3494429673,2229.96794957,150.951964736,18.5340378607,-10.3129930043,2.5875204966,-0.0257077811059
Cutter,InPlay,Out,78.1273383635,2209.25563532,327.241321398,-4.85436090212,3.09495615377,2.92978687698,-0.141206364601
Fastball,BallCalled,Undefined,89.4424525093,2188.58153006,135.51939288,15.7782142226,-15.5280822166,4.0658453167,-0.265004411492
ChangeUp,StrikeSwinging,Undefined,79.8092129151,1644.30893451,137.156671886,13.6988727891,-12.7435396882,1.7099397161,0.139410970082
Fastball,StrikeCalled,Undefined,89.8195791201,2177.04635728,155.850857351,20.5488073157,-9.2280224991,2.01398722038,0.380129662969
Fastball,StrikeSwinging,Undefined,90.1999229611,2208.99467678,145.226247078,15.5746229641,-10.8368560356,3.30703043773,0.36967376261
Cutter,StrikeCalled,Undefined,79.4294874977,NA,273.962143724,-0.352010349499,4.46706806932,2.77410048826,0.857790080708
Fastball,FoulBall,Undefined,90.2700459495,2265.11881312,139.921794164,17.1544972684,-14.4622338148,3.50613523166,-0.398578699138
ChangeUp,StrikeSwinging,Undefined,79.3981802733,1739.91880298,134.357804404,14.3640610783,-14.7335614908,3.83907040884,-0.66929878741
Curveball,BallCalled,Undefined,70.2177926755,2333.61457696,313.089925146,-9.42511745539,10.0150969349,5.33941404587,-1.61730662885
ChangeUp,BallCalled,Undefined,78.0708796686,1738.21251239,120.820970946,9.74629083238,-16.4098755725,1.13967269746,0.601046917296
Fastball,FoulBall,Undefined,87.643405017,2100.60572891,133.688861089,13.0392666824,-13.6868005402,3.56097672479,-1.04788360114
Fastball,BallCalled,Undefined,89.3549334665,2135.0731553,148.122525136,19.9692240676,-12.4397767021,3.54895258392,0.574531440761
Fastball,FoulBall,Undefined,89.0934427027,2198.18482393,145.60225909,25.7365618132,-17.6440389743,2.54777943331,0.278594403738
Fastball,FoulBall,Undefined,89.4797936686,2228.7163033,140.923333664,17.6971454711,-14.3975727284,1.67674853197,0.66804968401
Fastball,BallCalled,Undefined,89.4522741058,2137.30607149,151.357963269,18.985515994,-10.3876401202,5.55866208851,-1.01507178093
Fastball,StrikeSwinging,Undefined,89.2596748608,2098.56871421,135.842877533,15.7336589921,-15.3099391645,3.57262683404,-0.0106485527944
Fastball,BallCalled,Undefined,89.2077923981,2210.23971047,128.852674966,12.7701669654,-15.8948159391,0.963588457706,0.654033847894
Curveball,BallCalled,Undefined,73.7724171515,2500.88991473,327.624624518,-12.3923688736,7.82454116309,0.763956683469,0.731864151627
Fastball,InPlay,Single,89.2718049667,2164.3323837,140.927206289,18.323301581,-14.9038046069,2.18741762486,0.777601970616
Fastball,FoulBall,Undefined,89.3557360102,2125.24413218,137.075950781,17.9335492407,-16.7106446609,2.76856140448,0.0456000193859
Fastball,InPlay,Sacrifice,89.3463791544,2115.81824938,154.677963119,20.1303161544,-9.54121838539,3.08686794922,0.504694640981
Curveball,StrikeCalled,Undefined,72.5260443,2385.86419125,336.836922886,-12.0955545401,5.15246181114,2.5076295075,-0.649205014573
Fastball,StrikeCalled,Undefined,89.5062170476,2091.45821365,146.761811528,19.6841442978,-12.9216036428,3.1186280326,1.2664477942
Fastball,FoulBall,Undefined,88.5061725568,2089.8062378,142.746478213,16.1053987654,-12.2744994044,2.9070227895,0.338126839145
Fastball,StrikeCalled,Undefined,88.6640782849,2057.78160726,149.196665027,20.1020724246,-12.0054413437,2.09218817159,1.24698099223
Curveball,StrikeCalled,Undefined,71.2315264685,2527.89181595,323.145116935,-12.6649396089,9.45210414652,2.62670858882,-0.253720578338
Curveball,InPlay,Out,71.9520558237,2616.33515803,331.025960067,-13.7931951273,7.60808691209,1.52938059311,-0.335972365473
Cutter,BallCalled,Undefined,76.8758985334,2041.23958659,289.964681295,-1.1879632683,3.14496787921,3.70080393792,-0.14747994547
Fastball,BallCalled,Undefined,88.1485656962,2255.63146672,153.234190485,17.5016433268,-8.84523090657,3.58770179929,-0.00853338565858
Fastball,StrikeCalled,Undefined,88.6411297574,2171.46269238,150.24755585,23.3243177001,-13.3519020415,3.03392953077,-0.366745079161
Fastball,StrikeSwinging,Undefined,87.9799460785,2211.88665527,142.608114313,15.7945214973,-12.0990952916,3.03108821627,-0.474539457278
Fastball,StrikeCalled,Undefined,89.3494243141,2114.57664005,148.515246527,21.7630028554,-13.3491712257,1.73825077705,0.71218251138
Fastball,BallCalled,Undefined,88.0247352156,2133.63907795,138.244313091,16.9520809861,-15.1641540177,1.29551923677,0.64902476391
Fastball,FoulBall,Undefined,90.2158754822,2280.90587348,143.327180252,20.9208947129,-15.6035820636,2.99988212254,0.0208829361207
Fastball,FoulBall,Undefined,90.344225761,2184.13929861,148.564642561,24.9680330169,-15.2820109922,2.93908056178,0.475955720563
Curveball,StrikeCalled,Undefined,73.2745984288,2498.51014041,327.32358262,-13.5213476989,8.63973019424,2.49715221581,-0.108537194433
Curveball,BallCalled,Undefined,72.4950559047,2496.04368879,340.06097577,-16.7956194863,6.0735303557,2.27218680225,-1.30254505112
Fastball,BallCalled,Undefined,88.8926803064,2205.44821123,164.856813415,23.6374872214,-6.40641245711,3.7294998368,1.06845278091
Fastball,BallCalled,Undefined,88.2431374668,2167.30177161,150.787390855,20.8175802355,-11.6602289997,4.579495618,-0.505043867334
Fastball,BallCalled,Undefined,88.1131762083,2153.46376117,158.815534195,21.2642042381,-8.25469866669,1.37050496779,0.708379467669
Fastball,BallCalled,Undefined,87.7605366684,2119.97175558,134.295747259,18.0793133185,-18.5656471675,4.41250990542,-0.412450372864
Fastball,InPlay,Double,89.193321008,2198.33990164,142.572128739,18.9515003822,-14.5301991529,2.63462793419,-0.383997216182
Fastball,BallCalled,Undefined,90.4353703727,2133.22135163,138.421281959,16.8405011754,-14.970323839,4.04405084502,-1.44802691807
Fastball,BallCalled,Undefined,90.9663284425,2234.3139196,154.337618263,17.0303329987,-8.19814969434,3.68030509362,-0.54341400624
Fastball,StrikeCalled,Undefined,90.8390583307,2189.50913525,143.596336058,18.9400974184,-13.9897704763,2.97091530279,-0.41113404742
Fastball,FoulBall,Undefined,91.7492426176,2284.07065154,157.548665874,19.8117735456,-8.1999502433100009,2.81930307352,0.508918253608
Curveball,FoulBall,Undefined,75.1090967016,2577.31445729,313.225601641,-12.6803321401,13.43855571,2.05864002526,0.814882812641
Curveball,StrikeCalled,Undefined,74.2668727659,2718.1275668,318.925060691,-16.5200519318,14.354755401,2.29752306916,0.0924341241591
Fastball,InPlay,Out,92.1628638467,2289.64023981,146.632882292,21.1110254315,-13.9239955812,2.7515139327,-0.448256596322
Fastball,StrikeCalled,Undefined,92.3835464142,2206.69171379,146.415699562,19.3652452367,-12.8796761376,2.56749636257,0.36194541364
Fastball,FoulBall,Undefined,92.4387369258,2264.9600993,153.817974523,21.0262996071,-10.3535546127,2.41393203921,0.403414635387
Fastball,StrikeSwinging,Undefined,91.4278166217,2332.31106433,144.561881696,18.2179297158,-12.9884265298,3.81271524291,-0.567391664644
Fastball,BallCalled,Undefined,89.3792980491,2210.01857262,147.562908177,24.01876723,-15.2864592423,3.23092083825,-1.01367242637
Fastball,BallCalled,Undefined,90.1096945188,2217.23687991,146.238589164,18.1515988498,-12.1557707664,3.90125827194,0.324197357501
Fastball,FoulBall,Undefined,90.736708373,2235.09606188,149.847049726,20.9083768558,-12.164860087,3.08572181512,0.175636634913
Curveball,StrikeCalled,Undefined,75.0601130835,2802.77723164,323.367552491,-15.6166492757,11.5747461792,2.10564347794,-0.649651756
Cutter,InPlay,Out,82.4080109322,2224.85566068,251.823117799,1.10349222145,3.48402358051,2.88842607994,0.216521562582
Fastball,StrikeSwinging,Undefined,90.8480408253,2313.4360754,140.895615217,17.5894901965,-14.3236212874,3.2452295114,-0.569186267922
Fastball,BallCalled,Undefined,90.4330717276,2250.35975833,151.859904096,20.4430281419,-10.952015066,5.66121940693,-1.25853803929
Fastball,StrikeSwinging,Undefined,90.8387781161,2262.10343601,147.978496402,18.3341126133,-11.4865635831,2.65423733715,-0.356278983566
Fastball,StrikeSwinging,Undefined,90.8039546901,2263.4560367,145.407641028,15.5348884742,-10.7362956238,3.24818773689,-0.493633301676
Curveball,StrikeCalled,Undefined,73.5644659097,2661.16967291,321.098776213,-13.6641306918,10.9848452281,2.98492489827,-0.0196204840238
Fastball,FoulBall,Undefined,91.2019413806,2247.09066677,164.573107038,23.2965480709,-6.43777440371,3.48658308805,0.113440504069
Fastball,BallCalled,Undefined,91.2364392576,2220.20918414,147.347491962,18.7295677095,-12.0227457949,3.54132176781,-1.39608525911
ChangeUp,FoulBall,Undefined,82.755818267,2089.81145441,137.774097131,16.2707779507,-14.8023362732,1.91441062049,-0.272376762235
Curveball,BallCalled,Undefined,75.2319568028,2675.67697208,323.216476105,-15.5331253169,11.5770503431,1.48379635223,-0.195649703687
Fastball,StrikeSwinging,Undefined,91.1663289541,2166.49350637,146.100069159,16.9620807863,-11.4194412357,2.82063157618,0.00947459797568
Fastball,FoulBall,Undefined,89.2731684905,2273.37942999,149.648262488,16.8402262884,-9.88087248099,3.19145190105,-0.282774553789
Fastball,StrikeCalled,Undefined,90.1772992155,2200.43774463,155.163495976,17.514409373,-8.12147323273,1.98717195418,0.102329829749
Fastball,InPlay,Out,89.9216166458,2277.93918065,146.94557781,17.0831153836,-11.1386130265,3.13117298851,-0.468946502133
Curveball,BallCalled,Undefined,75.9433810635,2578.30211746,313.772521785,-10.253626542,10.652685371,0.70495483528,1.83028273087
Fastball,StrikeCalled,Undefined,89.4640932909,2203.30835543,142.980453744,17.2347907818,-13.0218358506,1.79503273906,0.460476523229
Fastball,FoulBall,Undefined,89.7426063826,2284.17480438,152.267016737,22.5459611191,-11.8709967584,2.78680242266,-0.55760784774
Cutter,InPlay,Out,80.8820707361,2157.72095357,310.319382115,-2.82692275781,3.28276367314,2.29950083997,0.11949268511
Fastball,InPlay,Out,90.5201923684,2227.73548623,153.906180014,20.6347899703,-10.1222109929,2.56778777218,-0.524893446806
Fastball,StrikeCalled,Undefined,89.8699593816,2113.76009631,133.663439471,14.5562780899,-15.286877704,3.15325817581,-0.969147487437
ChangeUp,FoulBall,Undefined,79.3692984383,1657.90933194,137.263771189,12.6858080995,-11.7605777748,2.14428307789,0.181174434975
Fastball,BallCalled,Undefined,91.0198091547,2299.58349978,150.348285118,19.1752806583,-10.9347572852,0.720854017329,1.66559593865
Fastball,InPlay,Out,90.8994988742,2321.17342615,151.607143866,18.7482740083,-10.1520804917,2.02368640399,-0.159405938835
Curveball,StrikeCalled,Undefined,73.5596576432,2704.50463848,306.031699893,-12.3561263612,16.9161002658,2.01735964898,0.291848050115
Fastball,InPlay,Single,90.175239055,2261.69136055,137.95461942,16.0675330945,-14.5206541779,2.97492308293,0.071496737602
Fastball,StrikeSwinging,Undefined,90.7545483418,2337.51320354,146.563786005,22.0022988672,-14.5495384054,2.89589560021,-1.48592732789
Fastball,InPlay,Single,90.8272055226,2290.53868382,152.779263074,23.956661093,-12.3399821163,2.82629759471,-1.23778188749
Fastball,BallCalled,Undefined,90.416188366,2233.00712641,153.506587296,19.9540296789,-9.96239533415,1.71076109797,1.6890319159
Curveball,BallCalled,Undefined,75.2688671479,2644.72955886,316.334188577,-14.6482145894,13.9341134745,0.796464758626,1.10519846004
Fastball,StrikeCalled,Undefined,89.4914850525,2250.49559087,153.399611765,23.2916915513,-11.6807223655,2.68137905607,1.26316626985
Fastball,InPlay,Single,89.6153924496,2317.29146168,146.062521154,17.5917746101,-11.8603454661,2.00992250557,-0.680462808905
Fastball,StrikeSwinging,Undefined,90.2510628821,2213.49987458,146.977053668,17.7082503982,-11.5314714263,2.84960280007,-0.501699462817
Fastball,StrikeCalled,Undefined,89.4920623591,2162.57635624,148.569820211,19.642878835,-12.0249199651,3.03991741891,1.00644667896
Fastball,BallCalled,Undefined,89.4094086568,2051.51505134,149.687414552,18.2496256666,-10.6893689619,3.9988055334,-2.23583616036
Fastball,StrikeSwinging,Undefined,89.4467323555,2182.5517491,142.11730845,18.2344047728,-14.2124883934,4.11143340962,-1.23035508405
Fastball,StrikeCalled,Undefined,89.4484526083,2129.45360215,149.864783975,18.8336451149,-10.9524274152,3.06778006067,-0.24893774565
Fastball,BallCalled,Undefined,88.9337715546,2112.3471326,146.641618365,13.7900661371,-9.10080792551,2.96792250932,-2.0885992724
ChangeUp,StrikeSwinging,Undefined,80.0605744754,1562.72472684,130.357200055,14.039497701,-16.5707555116,1.79253504948,-0.252171563681
Curveball,StrikeCalled,Undefined,74.2058191877,2717.52981816,303.46164612,-8.48079729883,12.7560888958,2.37969389061,0.555494167976
Curveball,StrikeCalled,Undefined,72.5120411966,2558.2141697,310.202434056,-13.1328109067,15.4766974915,2.39924152046,0.11909658356
Curveball,BallCalled,Undefined,71.793952872,2650.85746345,321.501507799,-16.3278948346,12.9441376886,1.15666154016,1.65397542888
Fastball,InPlay,Out,89.6816807748,2313.27272237,147.328680806,18.6940900897,-12.0097533276,2.4851332856,-0.328785863966
Fastball,InPlay,Out,89.9226639566,2254.17342809,151.888598171,19.769445982,-10.5788130775,1.59631762281,0.176096474711
Fastball,StrikeSwinging,Undefined,90.0697849135,2308.85691178,148.448104771,19.3220313256,-11.8850449394,1.74955423355,-0.932935509922
Fastball,BallCalled,Undefined,90.8583931843,2344.60736282,146.437243694,20.5730820907,-13.6711432889,0.902369164913,0.240595221955
Curveball,BallCalled,Undefined,72.7001751302,2648.94945377,317.313844594,-11.9780609938,10.9992012716,1.37687006433,1.04072381591
Fastball,FoulBall,Undefined,90.9708036355,2324.63893032,153.610829317,21.2465576944,-10.5581724301,1.97564795967,1.07044601166
Curveball,InPlay,Out,73.7066117904,2483.12658062,316.362569784,-14.4877581476,13.7669278348,2.84537015895,0.27947280412
Curveball,StrikeCalled,Undefined,71.0789185131,2518.93737945,314.245693201,-11.810837682,12.0704217826,2.62524507451,-0.913933368018
ChangeUp,InPlay,Out,79.5689119585,1600.82027938,123.019571427,9.73238791597,-15.0407804406,1.98632780218,-0.648511220519
Fastball,StrikeCalled,Undefined,88.8129599843,2157.44999643,149.722709815,19.2444021137,-11.2554344008,2.5343035642,0.666957054295
ChangeUp,BallCalled,Undefined,79.839861195,1692.84471303,130.527593368,11.5163551559,-13.5205797485,0.622224403559,0.677411651779
ChangeUp,BallCalled,Undefined,79.5116148977,1745.53711948,114.81692047,7.63013938763,-16.5927967711,0.659857916634,0.721111341041
Curveball,StrikeCalled,Undefined,72.4744558314,2532.54626526,308.218621345,-11.7508725409,14.8557121525,2.85796686945,0.345052697249
Fastball,InPlay,Out,89.9033818842,2134.10806494,146.570294343,18.2972804905,-12.1004637824,3.44143820783,1.1135732797
Curveball,StrikeCalled,Undefined,73.5164059769,2566.0439136,310.466216944,-10.3462371381,12.0687298657,2.92536141135,-0.725520819236
Fastball,InPlay,Out,89.745867484,2266.79186617,150.692289428,15.5345853585,-8.73893532653,3.08928777501,-0.548192953129
Curveball,BallCalled,Undefined,72.2660699689,2608.67203715,318.888306828,-14.2465492112,12.3876905196,1.29574360531,-0.101897784694
Cutter,FoulBall,Undefined,79.756561571,NA,267.683048335,0.196365471242,5.91102018016,2.59042140406,0.84469386703
Fastball,BallCalled,Undefined,88.2687167883,2065.47114328,153.832246396,20.0303313945,-9.85897131915,3.90624242584,-1.35453003084
Fastball,StrikeCalled,Undefined,90.1017480712,2199.04172261,144.40681212,18.0888079444,-12.9707318983,2.29601864145,0.329100689691
Curveball,InPlay,Single,73.9908160499,2618.00700972,320.432344655,-13.8355845352,11.3906926029,2.20197104656,0.278964763572
Curveball,StrikeCalled,Undefined,72.0057728111,2592.55289333,307.491877664,-12.7891777915,16.6027956565,2.18922562987,0.342676738633
Fastball,StrikeSwinging,Undefined,89.4513897658,2203.61484987,152.958382962,18.1059807746,-9.25909803326,3.91321588417,-0.639476988468
Fastball,StrikeSwinging,Undefined,88.6676198219,2183.16345915,161.134760938,24.907839310500002,-8.52275337792,3.40311371336,-0.635764985781
Fastball,StrikeSwinging,Undefined,88.4714130018,2126.4304084,148.159281879,17.0800263886,-10.628045802,3.06199055608,-0.47344179017
Fastball,BallCalled,Undefined,88.4747757698,2209.35616983,159.226223144,18.5854835382,-7.06334857362,4.29931468724,-1.47095053483
ChangeUp,FoulBall,Undefined,79.0435530646,1584.01508514,120.88643657,8.83432417159,-14.8410839632,1.86465377306,0.436021380906
Fastball,StrikeSwinging,Undefined,89.8250879096,2322.90581136,149.022169607,20.1969008546,-12.1448704621,3.39906343619,0.0670849988164
Fastball,FoulBall,Undefined,89.1034875001,2242.68133949,154.125710532,20.2378199145,-9.83219624772,3.49201946406,-0.0882835799287
ChangeUp,BallCalled,Undefined,77.8907646431,1484.44251578,132.318932253,9.38637299381,-10.3563155925,3.53142288508,-0.840888372185
Curveball,BallCalled,Undefined,72.3452843388,2503.78210577,311.534516351,-11.6173829586,13.055541606,3.30976928317,-1.13909036231
Fastball,FoulBall,Undefined,88.8154320401,2027.53089677,144.332626708,13.0419608917,-9.38460688453,2.99429498481,-0.244875185509
Curveball,FoulBall,Undefined,73.2962705405,2701.44455177,327.626054361,-16.3563347831,10.336485837,2.48388627078,0.205597341035
Curveball,StrikeSwinging,Undefined,74.2104771304,2729.67300054,314.859861532,-14.0339195993,14.0520951579,1.90183091684,0.0734752619887
Cutter,StrikeCalled,Undefined,79.6786769233,2201.84056353,182.473410922,2.43174592693,0.106857433277,2.6612894674,-0.342299798111
Curveball,FoulBall,Undefined,73.6719114029,2539.42938309,327.521043767,-15.5011871935,9.83471451264,1.3542447205,0.173577387218
